artist,song,duration_ms,year,popularity,loudness,speechiness,acousticness,instrumentalness,tempo,genre
Yo Gotti,Rake It Up (feat. Nicki Minaj),276333,2017,67,-8.126,0.344,0.022,0,149.953,hip hop; pop
Martin Garrix,Scared to Be Lonely,220883,2017,77,-7.786,0.0576,0.0895,0,137.972,pop; Dance/Electronic
Jonas Blue,Mama,181614,2017,51,-4.256,0.0418,0.091,0,104.016,pop; Dance/Electronic
Martin Jensen,Solo Dance,174933,2016,0,-2.396,0.0507,0.0435,0,114.965,pop; Dance/Electronic
Taylor Swift,...Ready For It?,208186,2017,73,-6.509,0.136,0.0527,0,160.015,pop
David Guetta,2U (feat. Justin Bieber),194896,2017,67,-5.827,0.0591,0.219,0,144.937,hip hop; pop; Dance/Electronic
Migos,Slippery (feat. Gucci Mane),304041,2017,68,-5.661,0.263,0.307,0,141.967,hip hop; pop
Shawn Mendes,There's Nothing Holdin' Me Back,199440,2017,0,-4.035,0.0583,0.381,0,121.996,pop
G-Eazy,Good Life (with G-Eazy & Kehlani),225520,2017,63,-5.208,0.233,0.00638,0,168.073,hip hop; pop
The Vamps,All Night,197640,2017,73,-5.194,0.0358,0.0041,0,144.992,pop
Dua Lipa,New Rules,212000,2017,61,-5.181,0.0691,0.00261,0.0000111,116.01,pop
Cardi B,Bodak Yellow,223962,2017,59,-5.792,0.109,0.0672,0,125.022,hip hop; pop
Rag'n'Bone Man,Skin,239626,2017,67,-7.733,0.31,0.265,0,170.661,R&B
Zara Larsson,I Would Like,226720,2017,57,-3.949,0.0524,0.0853,0,121.028,pop; Dance/Electronic
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),204173,2017,72,-3.094,0.0688,0.0329,0,97.979,hip hop; pop
Post Malone,Congratulations,220293,2016,81,-4.183,0.0363,0.215,0,123.146,hip hop
Avicii,Without You (feat. Sandro Cavazza),181672,2017,77,-4.844,0.0428,0.00163,0,133.993,pop; Dance/Electronic
Clean Bandit,Symphony (feat. Zara Larsson),214866,2017,0,-4.699,0.043,0.281,0.0000329,122.95,pop; Dance/Electronic
Katy Perry,Chained To The Rhythm,237733,2017,69,-5.404,0.112,0.0814,0,95.029,pop
Zay Hilfigerrr,Juju on That Beat (TZ Anthem),144244,2016,57,-3.892,0.275,0.00381,0,160.517,set()
Calvin Harris,Feels (feat. Pharrell Williams; Katy Perry & Big Sean),223413,2017,79,-3.105,0.0571,0.0642,0,101.018,hip hop; pop; Dance/Electronic
Migos,T-Shirt,242407,2017,64,-3.744,0.217,0.242,0,139.023,hip hop; pop
OneRepublic,Rich Love (with Seeb),201256,2017,64,-3.641,0.314,0.167,0,104.592,pop
Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,193613,2017,61,-4.661,0.0291,0.15,0.132,121.03,rock; pop
Macklemore,Glorious (feat. Skylar Grey),220454,2017,74,-5.126,0.0522,0.0323,0.0000259,139.994,hip hop; pop
Hayden James,NUMB,217296,2019,47,-7.046,0.0431,0.184,0.00000103,147.932,pop; Dance/Electronic
Liam Payne,Strip That Down,204502,2017,1,-5.595,0.0545,0.246,0,106.028,pop
Drake,Passionfruit,298940,2017,0,-11.377,0.0396,0.256,0.085,111.98,hip hop; pop; R&B
Justin Bieber,Friends (with BloodPop®),189466,2017,0,-5.35,0.0387,0.00459,0,104.99,pop
ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Darker (Original Motion Picture Soundtrack)",245200,2016,0,-8.374,0.0585,0.0631,0.000013,117.973,pop; Dance/Electronic
Alessia Cara,Scars To Your Beautiful,230226,2016,76,-5.74,0.272,0.0285,0,194.169,pop; R&B
2 Chainz,It's A Vibe,210200,2017,71,-7.38,0.148,0.0312,0.000887,73.003,hip hop; pop
Starley,Call on Me - Ryan Riback Remix,222040,2016,48,-4.031,0.0362,0.0605,0.000611,105,pop; Dance/Electronic
AJR,Weak,201160,2017,0,-4.518,0.0429,0.137,0,123.98,rock
Lana Del Rey,Lust for Life (with The Weeknd),264011,2017,0,-8.618,0.0582,0.588,0.00484,99.979,pop
CNCO,Reggaetón Lento (Remix),188786,2017,0,-3.079,0.0758,0.158,0,93.984,pop; latin
The Vamps,Middle Of The Night,174600,2017,61,-4.323,0.058,0.0037,0,130.093,pop
The Weeknd,I Feel It Coming,269186,2016,78,-5.946,0.118,0.428,0,92.987,pop; R&B
The Chainsmokers,Paris,221506,2017,73,-6.428,0.0304,0.0215,0.00000166,99.99,pop; Dance/Electronic
Big Sean,Bounce Back,222360,2017,71,-5.628,0.139,0.106,0,81.502,hip hop; pop
Shawn Mendes,Mercy,208733,2017,0,-4.882,0.0818,0.118,0,148.127,pop
Avicii,Lonely Together (feat. Rita Ora),181812,2017,53,-5.309,0.0612,0.134,0.0000212,102.977,pop; Dance/Electronic
Cheat Codes,No Promises (feat. Demi Lovato),223503,2017,68,-5.445,0.134,0.0575,0,112.956,pop; Dance/Electronic
Bruno Mars,24K Magic,225983,2016,78,-4.282,0.0797,0.034,0,106.97,pop
Lorde,Homemade Dynamite - REMIX,214254,2017,8,-4.997,0.0764,0.229,0,106.996,pop; Dance/Electronic
Kygo,It Ain't Me (with Selena Gomez),220780,2017,75,-6.596,0.0706,0.119,0,99.968,pop; Dance/Electronic
Drake,God's Plan,198973,2018,81,-9.211,0.109,0.0332,0.0000829,77.169,hip hop; pop; R&B
Post Malone,rockstar (feat. 21 Savage),218146,2018,83,-6.136,0.0712,0.124,0.0000701,159.801,hip hop
Offset,Ric Flair Drip (with Metro Boomin),172800,2017,80,-8.28,0.206,0.149,0.0000505,100.007,hip hop; pop
G-Eazy,Him & I (with Halsey),268866,2017,75,-6.343,0.0868,0.0534,0,87.908,hip hop; pop
Dynoro,In My Mind,184560,2018,78,-5.335,0.149,0.176,0.000011,125.905,pop; Dance/Electronic
Juice WRLD,Lucid Dreams,239835,2018,84,-7.23,0.2,0.349,0,83.903,hip hop
Zedd,The Middle,184732,2018,80,-3.061,0.0449,0.171,0,107.01,hip hop; pop; Dance/Electronic
Marshmello,FRIENDS,202620,2018,78,-2.384,0.0504,0.205,0,95.079,pop; Dance/Electronic
Cardi B,I Like It,253390,2018,79,-3.998,0.129,0.099,0,136.048,hip hop; pop
XXXTENTACION,Moonlight,135090,2018,82,-5.723,0.0804,0.556,0.00404,128.009,hip hop
Ariana Grande,no tears left to cry,205920,2018,77,-5.507,0.0594,0.04,0.00000311,121.993,pop
Sheck Wes,Mo Bamba,183906,2018,77,-5.266,0.0315,0.194,0.00986,146.034,hip hop
Calvin Harris,One Kiss (with Dua Lipa),214846,2018,81,-3.24,0.11,0.037,0.0000219,123.994,hip hop; pop; Dance/Electronic
Tyga,Taste (feat. Offset),232959,2018,73,-7.442,0.12,0.0236,0,97.994,hip hop; pop
Travis Scott,SICKO MODE,312820,2018,81,-3.714,0.222,0.00513,0,155.008,hip hop; Dance/Electronic
Imagine Dragons,Natural,189466,2018,80,-6.112,0.0409,0.217,0,100,rock
DJ Snake,Taki Taki (with Selena Gomez; Ozuna & Cardi B),212500,2018,76,-4.167,0.228,0.157,0.00000482,95.881,hip hop; pop; Dance/Electronic
Marshmello,Spotlight,177600,2018,71,-4.483,0.151,0.0145,0,150.06,pop; Dance/Electronic
The Weeknd,Pray For Me (with Kendrick Lamar),211440,2018,69,-4.979,0.093,0.0762,0.0000217,100.584,pop; R&B
Billie Eilish,lovely (with Khalid),200185,2018,86,-10.109,0.0333,0.934,0,115.284,pop; Dance/Electronic
Migos,Walk It Talk It,276147,2018,75,-5.145,0.184,0.0876,0.0000026,145.914,hip hop; pop
Clean Bandit,Solo (feat. Demi Lovato),222653,2018,71,-4.546,0.0437,0.0441,0.0000666,105.005,pop; Dance/Electronic
Drake,Nonstop,238614,2018,77,-8.074,0.123,0.0165,0.0126,154.983,hip hop; pop; R&B
6ix9ine,FEFE,179404,2018,42,-9.127,0.412,0.088,0,125.978,hip hop
The Weeknd,Call Out My Name,228373,2018,80,-4.954,0.0356,0.17,0,134.17,pop; R&B
Nio Garcia,Te Boté - Remix,417920,2018,76,-3.445,0.214,0.542,0.0000128,96.507,latin
Migos,MotorSport,303076,2018,72,-5.32,0.183,0.0305,0,137.996,hip hop; pop
Nicky Jam,X,172854,2019,74,-5.298,0.056,0.0338,0.00106,179.968,latin
XXXTENTACION,SAD!,166605,2018,82,-4.88,0.145,0.258,0.00372,75.023,hip hop
Becky G,Sin Pijama,188560,2018,69,-3.695,0.0464,0.354,0.0000293,94.014,pop; latin
Machine Gun Kelly,Home (with Machine Gun Kelly; X Ambassadors & Bebe Rexha),202804,2017,71,-5.232,0.213,0.00413,0,82.034,hip hop; pop
6ix9ine,GUMMO,157643,2018,63,-4.926,0.172,0.0553,0,157.036,hip hop
Jax Jones,Breathe,207629,2017,58,-5.52,0.0363,0.0234,0.000157,125.985,hip hop; pop; Dance/Electronic
The Chainsmokers,Sick Boy,193200,2018,69,-7.518,0.0531,0.109,0,89.996,pop; Dance/Electronic
Jay Rock,King's Dead (with Kendrick Lamar; Future & James Blake),229670,2018,71,-5.008,0.299,0.000813,0,137.133,hip hop; pop
Rich The Kid,Plug Walk,175229,2018,72,-6.531,0.143,0.202,0,94.981,hip hop; pop
Kendrick Lamar,All The Stars (with SZA),232186,2018,80,-4.946,0.0597,0.0605,0.000194,96.924,hip hop
Logic,Everyday,204746,2018,69,-4.099,0.0378,0.0425,0,149.908,hip hop; pop
Jason Derulo,Tip Toe (feat. French Montana),187521,2017,64,-4.547,0.0714,0.0233,0,98.062,hip hop; pop
Ariana Grande,God is a woman,197546,2018,78,-5.934,0.0558,0.0233,0.00006,145.031,pop
Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,332300,2018,66,-4.75,0.15,0.0168,0,173.948,hip hop; pop
EO,German,170825,2018,67,-6.26,0.0654,0.811,0.0000186,103.019,set()
Dennis Lloyd,Nevermind,156600,2017,74,-8.339,0.201,0.159,0.0000129,99.977,pop
girl in red,we fell in love in october,184153,2018,82,-12.808,0.028,0.113,0.181,129.959,pop; rock; Dance/Electronic
Selena Gomez,Wolves,197993,2017,78,-4.614,0.0448,0.124,0,124.987,pop
Tiësto,Jackie Chan,215759,2018,72,-2.867,0.045,0.374,0,128.005,pop; Dance/Electronic
Tom Walker,Leave a Light On,185863,2017,70,-5.946,0.113,0.0153,0.00000178,68.976,rock; pop
Sofía Reyes,1; 2; 3 (feat. Jason Derulo & De La Ghetto),201526,2018,65,-3.112,0.0589,0.165,0,94.968,pop; latin
Marshmello,Silence,180822,2017,80,-3.093,0.0853,0.256,0.00000496,141.971,pop; Dance/Electronic
5 Seconds of Summer,Youngblood,203417,2018,69,-5.114,0.463,0.0169,0,120.274,pop
Loud Luxury,Body (feat. brando),163216,2017,0,-4.399,0.038,0.0476,0.0000944,121.958,pop; Dance/Electronic
Liam Payne,For You (Fifty Shades Freed) (& Rita Ora),245453,2018,62,-4.618,0.0331,0.0167,0,113,pop
NF,Let You Down,212120,2017,79,-5.68,0.121,0.312,0,147.997,hip hop; pop
XXXTENTACION,changes,121886,2018,79,-10.068,0.029,0.883,0,64.934,hip hop
Maluma,Corazón (feat. Nego do Borel),184720,2018,69,-6.073,0.247,0.328,0.0000147,198.075,latin
Cardi B,Bodak Yellow,223712,2018,72,-6.337,0.103,0.0659,0,125.022,hip hop; pop
Lil Baby,Yes Indeed,142273,2018,79,-9.309,0.53,0.0355,0,119.957,hip hop
Jonas Blue,Rise,194407,2018,70,-4.65,0.0333,0.327,0,106.046,pop; Dance/Electronic
David Guetta,Flames,194680,2018,59,-5.892,0.0385,0.0817,0.0000038,93.95,hip hop; pop; Dance/Electronic
Ozuna,Vaina Loca,176133,2018,72,-4.249,0.0752,0.315,0,93.982,latin
Charlie Puth,How Long,200853,2018,72,-5.253,0.0778,0.211,0.00000349,109.974,pop
Post Malone,Better Now,231266,2018,80,-5.804,0.04,0.331,0,145.038,hip hop
BlocBoy JB,Look Alive (feat. Drake),181263,2018,73,-7.495,0.27,0.00104,0.0000586,140.022,hip hop; pop
Eminem,River (feat. Ed Sheeran),221013,2017,72,-5.916,0.516,0.142,0,90.09,hip hop
Marshmello,Happier,214289,2018,82,-2.749,0.0452,0.191,0,100.015,pop; Dance/Electronic
Dean Lewis,Be Alright,196373,2018,79,-6.319,0.0362,0.697,0,126.684,pop
Charlie Puth,Done for Me (feat. Kehlani),180493,2018,67,-3.692,0.074,0.193,0,112.009,pop
Migos,Stir Fry,190288,2018,72,-5.402,0.269,0.00263,0,181.982,hip hop; pop
YG,BIG BANK (feat. 2 Chainz; Big Sean; Nicki Minaj),237240,2018,68,-7.709,0.331,0.00552,0,203.911,hip hop; pop
Drake,In My Feelings,217925,2018,75,-5.833,0.125,0.0589,0.00006,91.03,hip hop; pop; R&B
B Young,Jumanji,173153,2018,60,-9.86,0.25,0.279,0,95.948,hip hop; Dance/Electronic
Charlie Puth,The Way I Am,186080,2018,64,-5.658,0.186,0.314,0.00000238,114.966,pop
Reik,Me Niego (feat. Ozuna & Wisin),221653,2018,1,-4.449,0.0972,0.0543,0,94.023,pop; latin
benny blanco,Eastside (with Halsey & Khalid),173799,2018,75,-7.648,0.321,0.555,0,89.391,hip hop; pop
Luis Fonsi,Échame La Culpa,173720,2017,62,-3.641,0.0417,0.0376,0,95.989,pop; latin
MK,17,196489,2017,65,-7.202,0.0689,0.00149,0.127,122.029,pop; Dance/Electronic
Rita Ora,Anywhere,215064,2017,63,-3.953,0.0596,0.0364,0,106.93,hip hop; pop; Dance/Electronic
Banx & Ranx,Answerphone (feat. Yxng Bane),190920,2018,56,-3.928,0.0885,0.0387,0,113.021,Dance/Electronic
Ella Mai,Trip,213993,2018,72,-5.628,0.144,0.225,0,79.882,hip hop; pop; R&B
Daddy Yankee,Dura,200480,2018,71,-3.416,0.051,0.174,0,95.001,latin
DJ Khaled,No Brainer,260000,2018,67,-4.706,0.342,0.0733,0,135.702,hip hop; pop
Anne-Marie,2002,186986,2018,80,-2.881,0.117,0.0372,0,96.133,pop; Dance/Electronic
Bruno Mars,Finesse - Remix; feat. Cardi B,217288,2017,74,-4.877,0.0996,0.0185,0,105.115,pop
FINNEAS,Let's Fall in Love for the Night,190348,2018,71,-7.941,0.104,0.802,0,127.921,rock; pop; Dance/Electronic
Hugh Jackman,The Greatest Show,302146,2017,72,-7.36,0.105,0.000239,0.0545,157.92,easy listening
Halsey,Bad At Love,181279,2017,72,-3.539,0.0296,0.0604,0,118.384,pop; Dance/Electronic
Drake,I'm Upset,214466,2018,68,-7.866,0.343,0.279,0,150.002,hip hop; pop; R&B
Camila Cabello,Never Be the Same,226973,2018,74,-4.333,0.0747,0.181,0.000637,129.923,pop
M.O,Bad Vibe,214253,2018,54,-4.428,0.0449,0.178,0,110.009,pop; Dance/Electronic
Dua Lipa,IDGAF,217946,2017,78,-5.975,0.0943,0.0403,0,97.028,pop
Cashmere Cat,Miss You (with Major Lazer & Tory Lanez),186231,2018,56,-4.502,0.0925,0.25,0.00107,100.028,pop; rock
Bazzi,Mine,131064,2018,75,-3.874,0.0722,0.0161,0.00000277,142.929,pop; Dance/Electronic
Lil Dicky,Freaky Friday (feat. Chris Brown),216631,2018,70,-5.042,0.224,0.147,0,133.123,hip hop; pop
Lauv,I Like Me Better,197436,2018,81,-7.621,0.253,0.535,0.00000255,91.97,pop; Dance/Electronic
The Chainsmokers,This Feeling,197946,2018,73,-7.906,0.0439,0.0558,0,105.049,pop; Dance/Electronic
Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,235545,2018,73,-6.825,0.0505,0.568,0,124.959,pop
Khalid,Love Lies (with Normani),201707,2018,73,-5.626,0.0449,0.0956,0,143.955,pop; R&B
Drake,Nice For What,210746,2018,77,-6.474,0.0707,0.0891,0.000097,93.372,hip hop; pop; R&B
Kendrick Lamar,LOVE. FEAT. ZACARI.,213400,2017,80,-7.343,0.0924,0.264,0,126.058,hip hop
Post Malone,Psycho (feat. Ty Dolla $ign),221440,2018,77,-8.094,0.105,0.546,0,140.06,hip hop
Lil Nas X,Old Town Road - Remix,157066,2019,79,-5.56,0.102,0.0533,0,136.041,hip hop; pop
Billie Eilish,bad guy,194087,2019,83,-10.965,0.375,0.328,0.13,135.128,pop; Dance/Electronic
Shawn Mendes,Señorita,190799,2019,78,-6.049,0.029,0.0392,0,116.967,pop
Ariana Grande,7 rings,178626,2019,83,-10.732,0.334,0.592,0,140.048,pop
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,157560,2019,79,-4.368,0.0575,0.533,0,89.96,hip hop
Gesaffelstein,Lost in the Fire (feat. The Weeknd),202093,2019,84,-12.21,0.0363,0.0933,0.000927,100.966,Dance/Electronic
Halsey,Without Me,201660,2018,77,-7.05,0.0705,0.297,0.00000911,136.041,pop; Dance/Electronic
Regard,Ride It,157605,2019,81,-4.258,0.0874,0.177,0.0000643,117.948,pop; Dance/Electronic
Lady Gaga,Shallow,215733,2018,82,-6.362,0.0308,0.371,0,95.799,pop
Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),217466,2018,79,-5.844,0.0671,0.00987,0.00000136,114.066,pop
Lewis Capaldi,Someone You Loved,182160,2019,84,-5.679,0.0319,0.751,0,109.891,pop
Jax Jones,All Day And Night,169303,2019,60,-4.101,0.0897,0.269,0,121.908,hip hop; pop; Dance/Electronic
Mustard,Pure Water (with Migos),192470,2019,75,-5.545,0.127,0.174,0,202.015,hip hop; pop
NLE Choppa,Shotta Flow (feat. Blueface) [Remix],176631,2019,0,-4.768,0.42,0.0251,0,120.08,hip hop
Kodak Black,ZEZE (feat. Travis Scott & Offset),228759,2018,77,-5.788,0.176,0.0521,0,98.043,hip hop
Daddy Yankee,Con Calma,193226,2019,79,-2.652,0.0593,0.11,0.00000194,93.989,latin
Alec Benjamin,Let Me Down Slowly,169353,2018,82,-5.714,0.0318,0.74,0,150.073,rock; pop; Dance/Electronic
BLACKPINK,Kill This Love,189052,2019,1,-4.141,0.237,0.318,0.00182,131.98,pop
Offset,Clout (feat. Cardi B),205803,2019,68,-7.384,0.0997,0.228,0.00000424,140.022,hip hop; pop
MEDUZA,Piece Of Your Heart,152913,2019,75,-6.806,0.0295,0.0404,0.00016,124.08,pop; Dance/Electronic
Ed Sheeran,Antisocial (with Travis Scott),161746,2019,63,-5.313,0.0495,0.132,0,151.957,pop
Travis Scott,SICKO MODE,312820,2018,81,-3.714,0.222,0.00513,0,155.008,hip hop; Dance/Electronic
Mabel,Mad Love,169813,2019,0,-2.974,0.155,0.675,0,198.065,pop; Dance/Electronic
Lana Del Rey,Doin' Time,202192,2019,80,-11.132,0.0355,0.404,0.00402,144.982,pop
DJ Snake,Taki Taki (feat. Selena Gomez; Ozuna & Cardi B),212500,2019,70,-4.167,0.228,0.157,0.00000482,95.881,hip hop; pop; Dance/Electronic
A Boogie Wit da Hoodie,Look Back at It,179449,2018,73,-5.075,0.0413,0.407,0,96.057,hip hop
Saweetie,My Type,126446,2019,71,-6.294,0.258,0.000677,0,105.038,hip hop; pop; R&B
Lil Tecca,Ransom,131240,2019,78,-6.257,0.287,0.0204,0,179.974,hip hop
Russ Millions,Keisha & Becky - Remix,252906,2019,69,-9.545,0.478,0.251,0,140.969,pop
Billie Eilish,lovely (with Khalid),200185,2018,86,-10.109,0.0333,0.934,0,115.284,pop; Dance/Electronic
Mabel,Don't Call Me Up,178480,2019,77,-2.853,0.147,0.296,0.00000301,98.994,pop; Dance/Electronic
Lil Nas X,Old Town Road,113000,2019,76,-6.112,0.127,0.0578,0.00000223,135.998,hip hop; pop
Meek Mill,Going Bad (feat. Drake),180522,2018,78,-6.365,0.0905,0.259,0,86.003,hip hop; pop
Post Malone,Wow.,149546,2019,79,-7.359,0.208,0.136,0.00000178,99.96,hip hop
Doja Cat,Juicy,202333,2019,57,-2.61,0.0661,0.0856,0,170.037,pop
A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),189486,2018,75,-5.239,0.303,0.0153,0,93.023,hip hop
iann dior,emotions,131213,2019,72,-6.211,0.0395,0.0131,0,80.512,hip hop; pop
Paulo Londra,Adan y Eva,256971,2019,72,-4.47,0.336,0.323,0,171.993,hip hop; latin; Dance/Electronic
Drake,Money In The Grave (Drake ft. Rick Ross),205426,2019,76,-4.045,0.046,0.101,0,100.541,hip hop; pop; R&B
Lil Nas X,Panini,114893,2019,71,-6.146,0.0752,0.342,0,153.848,hip hop; pop
Bad Bunny,MIA (feat. Drake),210367,2018,77,-6.349,0.0621,0.0141,0.000496,97.062,latin
Polo G,Pop Out (feat. Lil Tjay),166560,2019,78,-7.119,0.467,0.15,0,168.112,hip hop
Juice WRLD,Robbery,240050,2019,53,-5.122,0.0457,0.328,0,159.966,hip hop
21 Savage,a lot,288624,2018,78,-7.643,0.086,0.0395,0.00125,145.972,hip hop
Young Thug,The London (feat. J. Cole & Travis Scott),200106,2019,69,-6.946,0.147,0.0247,0,97.981,hip hop; pop
Anuel AA,China,301714,2019,76,-3.702,0.0882,0.0846,0.000289,105.027,latin
Camila Cabello,Liar,207038,2019,65,-6.684,0.0456,0.0169,0.00282,98.016,pop
Flipp Dinero,Leave Me Alone,195637,2019,69,-2.806,0.0851,0.107,0,150.024,hip hop; pop
Cardi B,Money,183527,2018,73,-6.508,0.29,0.00534,0,130.003,hip hop; pop
Ariana Grande,break up with your girlfriend; i'm bored,190440,2019,76,-5.29,0.0917,0.0421,0,169.999,pop
Dave,Location (feat. Burna Boy),241293,2019,78,-5.969,0.297,0.271,0,109.979,hip hop
Ava Max,Sweet but Psycho,187436,2018,7,-4.724,0.0476,0.0691,0,133.002,pop
Dua Lipa,Don't Start Now,183290,2019,79,-4.521,0.0842,0.0125,0,123.941,pop
Young T & Bugsey,Strike a Pose (feat. Aitch),214203,2019,61,-5.801,0.101,0.0107,0.0000162,137.776,hip hop
Calvin Harris,Giant (with Rag'n'Bone Man),229184,2019,73,-4.311,0.0361,0.016,0.000503,122.015,hip hop; pop; Dance/Electronic
Ed Sheeran,Take Me Back to London (feat. Stormzy),189733,2019,66,-5.513,0.216,0.219,0,138.058,pop
Cardi B,Please Me,200889,2019,73,-6.711,0.081,0.0642,0,133.992,hip hop; pop
Stormzy,Vossi Bop,196266,2019,64,-6.062,0.339,0.13,0.00116,188.115,hip hop; Dance/Electronic
Tones And I,Dance Monkey,209438,2019,78,-6.4,0.0924,0.692,0.000104,98.027,pop
Ariana Grande,boyfriend (with Social House),186106,2019,77,-3.731,0.461,0.119,0,190.097,pop
Bad Bunny,Callaita,250533,2019,81,-4.773,0.309,0.6,0.00000212,176.169,latin
Ava Max,So Am I,183026,2019,4,-4.67,0.0435,0.0737,0,130.089,pop
Pedro Capó,Calma - Remix,238200,2018,74,-4.218,0.0524,0.323,0,126.899,pop; latin
J. Cole,MIDDLE CHILD,213593,2019,80,-11.713,0.276,0.149,0,123.984,hip hop
Lunay,Soltera - Remix,266086,2019,70,-4.271,0.0432,0.361,0,92.01,pop; latin
Khalid,Better,229412,2018,70,-10.332,0.0964,0.0984,0.391,97.565,pop; R&B
Blueface,Thotiana,129264,2018,1,-12.89,0.269,0.18,0,104.025,hip hop
DaBaby,Suge,163320,2019,72,-6.482,0.426,0.0608,0,75.445,hip hop
AJ Tracey,Ladbroke Grove,190537,2019,69,-9.447,0.208,0.0939,0,133.986,hip hop; Dance/Electronic
Billie Eilish,bury a friend,193143,2019,75,-14.505,0.332,0.74,0.162,120.046,pop; Dance/Electronic
BTS,Boy With Luv (feat. Halsey),229773,2019,35,-4.757,0.0965,0.0923,0,119.991,pop
Wiley,Boasty (feat. Idris Elba),177185,2019,64,-5.207,0.0669,0.00915,0.000872,102.958,hip hop; Dance/Electronic
Jonas Brothers,Only Human,183000,2019,71,-5.883,0.0722,0.108,0,94.01,pop
5 Seconds of Summer,Easier,157492,2019,1,-5.604,0.221,0.489,0,175.813,pop
Avicii,SOS (feat. Aloe Blacc),157202,2019,71,-6.181,0.0715,0.272,0,100.001,pop; Dance/Electronic
Tyler; The Creator,EARFQUAKE,190066,2019,80,-8.866,0.0685,0.23,0.00000598,79.635,hip hop
Ashley O,On A Roll,154447,2019,57,-6.354,0.0906,0.077,0,125.011,set()
Dominic Fike,3 Nights,177666,2018,78,-6.594,0.0897,0.223,0,151.891,rock; pop
Sigala,Wish You Well,205653,2019,64,-3.787,0.0575,0.128,0,124.975,pop; Dance/Electronic
Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),199427,2019,69,-4.568,0.155,0.00485,0.00000196,98.985,hip hop; pop; R&B
Anuel AA,Secreto,258800,2019,75,-4.156,0.126,0.602,0.00853,91.987,latin
Sam Feldt,Post Malone (feat. RANI),174444,2019,69,-3.87,0.122,0.0771,0,107.356,pop; Dance/Electronic
Kehlani,Nights Like This (feat. Ty Dolla $ign),201787,2019,74,-5.131,0.15,0.367,0,146.163,hip hop; pop; R&B
Sech,Otro Trago,225933,2019,71,-4.669,0.341,0.136,0.000159,176.044,latin
Post Malone,Better Now,231266,2018,80,-5.804,0.04,0.331,0,145.038,hip hop
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),206186,2019,64,-6.373,0.12,0.214,0,95.005,pop
Lauv,i'm so tired...,162582,2019,2,-7.058,0.203,0.176,0,102.211,pop; Dance/Electronic
iann dior,gone girl,136568,2019,69,-5.637,0.0287,0.162,0,94.956,hip hop; pop
Panic! At The Disco,High Hopes,190946,2018,80,-2.729,0.0618,0.193,0,82.014,rock
Marshmello,One Thing Right,181823,2019,73,-2.253,0.045,0.0644,0,88.042,pop; Dance/Electronic
Sam Smith,How Do You Sleep?,202204,2019,73,-4.931,0.0925,0.153,0,110.567,pop
NSG,Options,240081,2020,57,-4.684,0.0894,0.389,0.0000916,101.993,World/Traditional; hip hop
Normani,Motivation,193837,2019,71,-3.967,0.0984,0.0192,0.00000121,170.918,pop; R&B
Joel Corry,Sorry,188640,2019,63,-4.617,0.0562,0.0547,0.000802,125.002,pop; Dance/Electronic
Post Malone,Goodbyes (Feat. Young Thug),174960,2019,1,-3.818,0.0745,0.447,0,150.231,hip hop
Jonas Brothers,Sucker,181026,2019,79,-5.065,0.0588,0.0427,0,137.958,pop
Taylor Swift,Cruel Summer,178426,2019,78,-5.707,0.157,0.117,0.0000206,169.994,pop
Blanco Brown,The Git Up,200593,2019,69,-8.635,0.109,0.0669,0,97.984,hip hop; country
Sam Smith,Dancing With A Stranger (with Normani),171029,2019,75,-7.513,0.0656,0.45,0.00000197,102.998,pop
Post Malone,Circles,215280,2019,85,-3.497,0.0395,0.192,0.00244,120.042,hip hop
